date,count
"2024-06-02 00:04:47",6
"2024-06-02 00:09:47",5
"2024-06-02 00:14:48",4
"2024-06-02 00:19:51",4
"2024-06-02 00:24:52",4
"2024-06-02 00:29:52",4
"2024-06-02 00:34:53",4
"2024-06-02 00:39:54",4
"2024-06-02 00:44:55",4
"2024-06-02 00:49:58",4
"2024-06-02 00:54:59",4
"2024-06-02 00:59:59",4
"2024-06-02 01:05:01",4
"2024-06-02 01:10:02",4
"2024-06-02 01:15:03",4
"2024-06-02 01:20:06",4
"2024-06-02 01:25:07",4
"2024-06-02 01:30:08",4
"2024-06-02 01:35:09",4
"2024-06-02 01:40:11",4
"2024-06-02 01:45:12",4
"2024-06-02 01:50:15",5
"2024-06-02 01:55:16",5
"2024-06-02 02:00:17",4
"2024-06-02 02:05:18",4
"2024-06-02 02:10:19",4
"2024-06-02 02:15:20",4
"2024-06-02 02:20:23",4
"2024-06-02 02:25:23",4
"2024-06-02 02:30:24",7
"2024-06-02 02:35:25",7
"2024-06-02 02:40:26",7
"2024-06-02 02:45:27",7
"2024-06-02 02:50:30",7
"2024-06-02 02:55:30",7
"2024-06-02 03:00:31",7
"2024-06-02 03:05:32",7
"2024-06-02 03:10:33",8
"2024-06-02 03:15:33",8
"2024-06-02 03:20:37",8
"2024-06-02 03:25:37",8
"2024-06-02 03:30:38",8
"2024-06-02 03:35:39",8
"2024-06-02 03:40:40",8
"2024-06-02 03:45:41",8
"2024-06-02 03:50:44",8
"2024-06-02 03:55:44",8
"2024-06-02 04:00:45",7
"2024-06-02 04:05:46",7
"2024-06-02 04:10:47",5
"2024-06-02 04:15:47",5
"2024-06-02 04:20:50",6
"2024-06-02 04:25:51",6
"2024-06-02 04:30:52",6
"2024-06-02 04:35:53",6
"2024-06-02 04:40:53",7
"2024-06-02 04:45:54",6
"2024-06-02 04:50:57",6
"2024-06-02 04:55:58",6
"2024-06-02 05:00:59",6
"2024-06-02 05:06:00",5
"2024-06-02 05:11:01",5
"2024-06-02 05:16:01",6
"2024-06-02 05:21:04",6
"2024-06-02 05:26:05",7
"2024-06-02 05:31:06",7
"2024-06-02 05:36:07",7
"2024-06-02 05:41:08",10
"2024-06-02 05:46:08",13
"2024-06-02 05:51:11",14
"2024-06-02 05:56:12",15
"2024-06-02 06:01:13",18
"2024-06-02 06:06:14",18
"2024-06-02 06:11:15",20
"2024-06-02 06:16:15",23
"2024-06-02 06:21:18",23
"2024-06-02 06:26:19",24
"2024-06-02 06:31:20",24
"2024-06-02 06:36:21",24
"2024-06-02 06:41:21",24
"2024-06-02 06:46:22",24
"2024-06-02 06:51:25",28
"2024-06-02 06:56:26",29
"2024-06-02 07:01:27",31
"2024-06-02 07:06:28",30
"2024-06-02 07:11:28",35
"2024-06-02 07:16:29",36
"2024-06-02 07:21:32",34
"2024-06-02 07:26:33",35
"2024-06-02 07:31:35",37
"2024-06-02 07:36:36",41
"2024-06-02 07:41:37",43
"2024-06-02 07:46:38",50
"2024-06-02 07:51:41",58
"2024-06-02 07:56:42",80
"2024-06-02 08:01:43",95
"2024-06-02 08:06:43",100
"2024-06-02 08:11:44",103
"2024-06-02 08:16:45",104
"2024-06-02 08:21:48",102
"2024-06-02 08:26:49",104
"2024-06-02 08:31:49",108
"2024-06-02 08:36:50",111
"2024-06-02 08:41:51",112
"2024-06-02 08:46:52",114
"2024-06-02 08:51:56",115
"2024-06-02 08:56:57",120
"2024-06-02 09:01:58",124
"2024-06-02 09:06:59",113
"2024-06-02 09:12:00",103
"2024-06-02 09:17:02",103
"2024-06-02 09:22:06",101
"2024-06-02 09:27:07",102
"2024-06-02 09:32:08",97
"2024-06-02 09:37:09",96
"2024-06-02 09:42:10",86
"2024-06-02 09:47:12",92
"2024-06-02 09:52:16",90
"2024-06-02 09:57:17",89
"2024-06-02 10:02:18",90
"2024-06-02 10:07:19",86
"2024-06-02 10:12:20",90
"2024-06-02 10:17:23",85
"2024-06-02 10:22:27",91
"2024-06-02 10:27:28",95
"2024-06-02 10:32:29",94
"2024-06-02 10:37:30",98
"2024-06-02 10:42:31",100
"2024-06-02 10:47:32",96
"2024-06-02 10:52:35",98
"2024-06-02 10:57:36",97
"2024-06-02 11:02:37",90
"2024-06-02 11:07:38",92
"2024-06-02 11:12:39",93
"2024-06-02 11:17:40",91
"2024-06-02 11:22:44",92
"2024-06-02 11:27:45",88
"2024-06-02 11:32:46",88
"2024-06-02 11:37:47",90
"2024-06-02 11:42:48",85
"2024-06-02 11:47:49",82
"2024-06-02 11:52:53",83
"2024-06-02 11:57:54",85
"2024-06-02 12:02:55",84
"2024-06-02 12:07:56",82
"2024-06-02 12:12:57",85
"2024-06-02 12:17:58",91
"2024-06-02 12:23:02",89
"2024-06-02 12:28:03",86
"2024-06-02 12:33:04",84
"2024-06-02 12:38:04",86
"2024-06-02 12:43:05",91
"2024-06-02 12:48:06",95
"2024-06-02 12:53:10",92
"2024-06-02 12:58:11",89
"2024-06-02 13:03:12",91
"2024-06-02 13:08:13",93
"2024-06-02 13:13:14",94
"2024-06-02 13:18:18",95
"2024-06-02 13:23:22",95
"2024-06-02 13:28:23",97
"2024-06-02 13:33:23",95
"2024-06-02 13:38:24",100
"2024-06-02 13:43:25",102
"2024-06-02 13:48:26",106
"2024-06-02 13:53:30",102
"2024-06-02 13:58:31",106
"2024-06-02 14:03:32",105
"2024-06-02 14:08:33",105
"2024-06-02 14:13:34",104
"2024-06-02 14:18:35",104
"2024-06-02 14:23:38",103
"2024-06-02 14:28:40",117
"2024-06-02 14:33:41",122
"2024-06-02 14:38:42",122
"2024-06-02 14:43:43",119
"2024-06-02 14:48:44",123
"2024-06-02 14:53:47",123
"2024-06-02 14:58:48",121
"2024-06-02 15:03:49",121
"2024-06-02 15:08:50",123
"2024-06-02 15:13:51",124
"2024-06-02 15:18:53",124
"2024-06-02 15:23:56",137
"2024-06-02 15:28:57",141
"2024-06-02 15:33:58",136
"2024-06-02 15:38:59",130
"2024-06-02 15:44:00",134
"2024-06-02 15:49:02",127
"2024-06-02 15:54:05",123
"2024-06-02 15:59:06",122
"2024-06-02 16:04:07",126
"2024-06-02 16:09:08",129
"2024-06-02 16:14:09",129
"2024-06-02 16:19:12",127
"2024-06-02 16:24:16",127
"2024-06-02 16:29:18",133
"2024-06-02 16:34:19",128
"2024-06-02 16:39:21",120
"2024-06-02 16:44:22",118
"2024-06-02 16:49:23",118
"2024-06-02 16:54:27",112
"2024-06-02 16:59:28",113
"2024-06-02 17:04:29",115
"2024-06-02 17:09:30",119
"2024-06-02 17:14:31",116
"2024-06-02 17:19:32",118
"2024-06-02 17:24:35",115
"2024-06-02 17:29:36",119
"2024-06-02 17:34:37",116
"2024-06-02 17:39:38",125
"2024-06-02 17:44:39",120
"2024-06-02 17:49:40",122
"2024-06-02 17:54:44",120
"2024-06-02 17:59:45",120
"2024-06-02 18:04:46",118
"2024-06-02 18:09:47",117
"2024-06-02 18:14:49",117
"2024-06-02 18:19:49",116
"2024-06-02 18:24:53",113
"2024-06-02 18:29:54",113
"2024-06-02 18:34:55",108
"2024-06-02 18:39:56",117
"2024-06-02 18:44:57",114
"2024-06-02 18:49:58",115
"2024-06-02 18:55:03",107
"2024-06-02 19:00:04",106
"2024-06-02 19:05:05",104
"2024-06-02 19:10:06",103
"2024-06-02 19:15:07",104
"2024-06-02 19:20:08",104
"2024-06-02 19:25:11",104
"2024-06-02 19:30:13",100
"2024-06-02 19:35:14",97
"2024-06-02 19:40:15",92
"2024-06-02 19:45:16",90
"2024-06-02 19:50:17",90
"2024-06-02 19:55:21",84
"2024-06-02 20:00:22",87
"2024-06-02 20:05:23",83
"2024-06-02 20:10:24",78
"2024-06-02 20:15:25",76
"2024-06-02 20:20:26",72
"2024-06-02 20:25:29",68
"2024-06-02 20:30:30",61
"2024-06-02 20:35:31",62
"2024-06-02 20:40:33",57
"2024-06-02 20:45:34",57
"2024-06-02 20:50:35",54
"2024-06-02 20:55:38",54
"2024-06-02 21:00:39",53
"2024-06-02 21:05:41",49
"2024-06-02 21:10:41",45
"2024-06-02 21:15:43",40
"2024-06-02 21:20:44",44
"2024-06-02 21:25:47",39
"2024-06-02 21:30:48",38
"2024-06-02 21:35:49",37
"2024-06-02 21:40:50",37
"2024-06-02 21:45:51",31
"2024-06-02 21:50:52",33
"2024-06-02 21:55:55",32
"2024-06-02 22:00:56",31
"2024-06-02 22:05:57",34
"2024-06-02 22:10:58",34
"2024-06-02 22:15:59",29
"2024-06-02 22:20:59",27
"2024-06-02 22:26:02",27
"2024-06-02 22:31:03",25
